node,fee,num_trans
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,10773.184418086103,852
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,7005.098788286034,554
0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,3439.3264808913377,272
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,3186.434827884622,252
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,2187.5127985080935,173
0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,2162.223633207422,171
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,2149.5790505570862,170
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1909.3319802007059,151
0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,1909.3319802007059,151
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,1707.0186577953332,135
028dcc199be86786818c8c32bffe9db8855c5fca98951eec99d1fa335d841605c2,1656.44032719399,131
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1618.5065792429825,128
03e50492eab4107a773141bb419e107bda3de3d55652e6e1a41225f06a0bbf2d56,1479.4161700892887,117
02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,1327.6811782852592,105
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,1277.1028476839158,101
032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,1112.7232732295504,88
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,1087.4341079288788,86
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,1087.4341079288788,86
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,948.3436987751851,75
030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,897.7653681738419,71
03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,758.6749590201481,60
02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,733.3857937194765,58
03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,695.452045768469,55
021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,594.2953845657827,47
038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,594.2953845657827,47
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,531.0724713141036,42
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,493.13872336309623,39
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,493.13872336309623,39
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,442.560392761753,35
0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,417.2712274610814,33
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,417.2712274610814,33
031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,404.62664481074563,32
023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,404.62664481074563,32
028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,404.62664481074563,32
03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,404.62664481074563,32
02f45d28f3477a408d0d3e18a6cdedae9d58df18cf271ac84a0ce7d00699f38d19,366.69289685973825,29
039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,366.69289685973825,29
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,354.0483142094024,28
03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,341.4037315590666,27
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,341.4037315590666,27
032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,328.7591489087308,26
03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,303.46998360805924,24
03e5ea100e6b1ef3959f79627cb575606b19071235c48b3e7f9808ebcd6d12e87d,303.46998360805924,24
026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,278.1808183073876,22
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,265.5362356570518,21
03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,252.891653006716,20
0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955,240.24707035638022,19
031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,227.60248770604443,18
0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,214.9579050557086,17
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,214.9579050557086,17
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,202.31332240537282,16
03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,202.31332240537282,16
02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,202.31332240537282,16
03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,202.31332240537282,16
02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,202.31332240537282,16
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,202.31332240537282,16
036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,189.66873975503702,15
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,189.66873975503702,15
03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,189.66873975503702,15
032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d,189.66873975503702,15
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,177.0241571047012,14
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,177.0241571047012,14
02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,164.3795744543654,13
0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,164.3795744543654,13
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,164.3795744543654,13
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,151.73499180402962,12
029d50d59c78b81a39f4ca40b6bc9b89710542a31429b69aa075b91b587979205d,151.73499180402962,12
026d9b9c8e55b435f117496e6a885fba7bf76530a5aa6f8f61304f84f9a31dda09,151.73499180402962,12
02da8d5a759ee9e4438da617cfdb61c87f723fb76c4b6371b877d0347abe953a4f,151.73499180402962,12
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,151.73499180402962,12
0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,139.0904091536938,11
03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,139.0904091536938,11
032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,139.0904091536938,11
03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,139.0904091536938,11
02efe789fcf1d791e9dfc9494b81a9aea7aa0c2a8744c66165d16dc47ce6b88b91,139.0904091536938,11
03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,139.0904091536938,11
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,139.0904091536938,11
024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,126.445826503358,10
02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,126.445826503358,10
039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,126.445826503358,10
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,126.445826503358,10
03a21c0c2a4fdc1179f07710c32fe49804d3e2b0b1bdc760dc11cbf116da3bb363,126.445826503358,10
02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,126.445826503358,10
03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,126.445826503358,10
0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,126.445826503358,10
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,126.445826503358,10
0358327cb80ab2a8db36a5924c62966c7b4a753045600df594aa3863ecb618cc5d,113.80124385302221,9
0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,113.80124385302221,9
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,113.80124385302221,9
0267586e510d80fab314fbfa091f383b775646e7a87bc9ed8cd59bcded50405d6a,113.80124385302221,9
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,113.80124385302221,9
02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,113.80124385302221,9
03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,113.80124385302221,9
02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,113.80124385302221,9
0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,101.15666120268641,8
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,101.15666120268641,8
03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15,101.15666120268641,8
02309f3556d51e9d855594762dcf68cb283fbfd7e48618b6cecb8cd90e2e34d8ad,101.15666120268641,8
02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0,101.15666120268641,8
02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,101.15666120268641,8
0251b2c9d22f3621f27188d8236db84d9fd84d42adac063b2633744638b81f34ac,101.15666120268641,8
03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c,101.15666120268641,8
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,88.5120785523506,7
0204a2b95b4c208383d7f02e741a8bfd5b5b7e8bea8d1543b1255da8342d9f2c6b,88.5120785523506,7
03b2312fa65b43b9ebc6d824af6ac0ad2cee7a490fd3a79af25f7a77bdd6f25c42,88.5120785523506,7
02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,88.5120785523506,7
023f5e3582716bed96f6f26cfcd8037e07474d7b4743afdc8b07e692df63464d7e,88.5120785523506,7
03205b045b0126c0d3fb826a38b9befc4babf51689544908c704d8e51fdec75ffb,88.5120785523506,7
033613d280de1eba995c7545e93caf76cfba41bef88c2d6732a67ce06c168b3acb,88.5120785523506,7
03ac2a5d7df493c67195067dfb38e7e250c89ecb4fe5c2d918fc31fd9a08695516,88.5120785523506,7
0395033b252c6f40e3756984162d68174e2bd8060a129c0d3462a9370471c6d28f,88.5120785523506,7
0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,88.5120785523506,7
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,88.5120785523506,7
02523f947272e18da0b01d70535ce2b3002a92bdfbcab4cbe123151081f395d6c5,88.5120785523506,7
032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,75.86749590201481,6
031d2bbc75802689312220a017c6b51fa246efc59c7aa9355f6f7395038ffb4d6a,75.86749590201481,6
031a1d89bae752c071fcdac24ecc00059a4fbb583ed15003d09aa94c8fd6242af3,75.86749590201481,6
022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,75.86749590201481,6
039bcf7778ad7b14cf5974cd2705b06a58a8bbf564ca1df4791100f81104716624,75.86749590201481,6
0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,75.86749590201481,6
02de4ba1b08b2895bde816f012d4b4a5fdd797dfdf6443c28db183ca4a83043835,75.86749590201481,6
03f02d965aea25de84613ad2be36573d2bd8c6d6dd47d9a516d233098c281d3ae7,75.86749590201481,6
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,75.86749590201481,6
034b2c0bdf0f85acf30ed8527862d229b9f4d6c42eaf72eed8a66e9fc3f8159550,75.86749590201481,6
03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,75.86749590201481,6
02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,75.86749590201481,6
02ae3c06f6db6a87ea874ef7ba86c87ab0041eabf6d8be0594582505b1fd5d7ee8,75.86749590201481,6
02fcc4b0a87749b022f05568d5ef893b7893bcbaa99276bbbb55d9e9abc1bdced0,63.222913251679,5
02cb2677db78e50a6d178092bf8c9b1f0e7d4b9a2bed918bc3f276c89c1649ba5b,63.222913251679,5
02ab9dabbf646626d32863e9dc81560e48681d2a49e0da3fbb4b4df11a58cc0fd3,63.222913251679,5
02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,63.222913251679,5
02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,63.222913251679,5
030f5bd59457dba436dfdebceebcc3206ac8dfcd40bb1a616942253c3fcc5be174,63.222913251679,5
02d7cf25ef92bd4dfb6aa9a0e7d955a1225c5f168328b771c6d194fec359302d30,63.222913251679,5
0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,63.222913251679,5
02480676e5bda7b6c902e316c5c57b14cb7a855c287dc927f8c42abba503d64bff,63.222913251679,5
03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,63.222913251679,5
03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,63.222913251679,5
023c1f3d0efc623da2829a41426b324245133f99840363435c2e98086de3494bb7,63.222913251679,5
0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,63.222913251679,5
03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,63.222913251679,5
0394396e6e8cf8d9f91de4269dfd2e8416b93b91cae6139057c7283b463e4bfa31,63.222913251679,5
03e81a5b8af31bc00a1c1c08419d3272b4982db02feafd739904df2edfcbdf6f7e,63.222913251679,5
020f49831fd13556e5b03239df888ca031edaebe5b4efccd52d2f5c6742a743ad6,63.222913251679,5
038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,63.222913251679,5
037eb17d0fee2d20bacea3d78940b40f4ac61a5a7040a23b6e8280c80d7ebfb420,63.222913251679,5
03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,63.222913251679,5
036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,63.222913251679,5
035f3a87393269e9bfb594f9ed6d2d3551ff527889be510429a8fa99736d710fdb,63.222913251679,5
03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,63.222913251679,5
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,63.222913251679,5
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,63.222913251679,5
03321fab5e3db6c378e23e9cceb522325dc4f6b0c68819944569128d34cba9cca3,63.222913251679,5
027c3b1cc5a649d5f6f7be2d591e34c37dc146fbed54d7f4c85898f9330107fe1c,63.222913251679,5
03f9ceb115a119594b4688ceed35feb80f33a3dd0f5cf688a7493c1a7217633931,63.222913251679,5
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,63.222913251679,5
03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c,50.578330601343204,4
03f810ac5ca2edf9e7908b4edf98411a26b555d8aee6b1c9a0a5ad62b9359aa546,50.578330601343204,4
03c2c348fac3e4953a797ba632ae8379bd4ae0ccc8d2598b7207eb62019fcbd875,50.578330601343204,4
031157d786ca2fb7b86f330366db3e0bb6925b336d285ed40705976eaa68ead610,50.578330601343204,4
02e5139727514cc176529349cd69b1a0c6faafb73b33a34c9bea4f01fb40e3cd37,50.578330601343204,4
02e5353624ec2180f6fd1b584dea493b91f982764db8e2cf520a0f1d18cf0f9d7e,50.578330601343204,4
03a511c490430787699573a9de1987881831e6dce1077cfcd2c52c97c9c94f5339,50.578330601343204,4
0314dc1c496290a33f8fba3e78332418b1c136d9fb2a14d4a181e3cc9a653ee2f8,50.578330601343204,4
039044f8cc91c1069f1747fe237fe0e1d626abee240eaaf3f9b21b99fd9c8231c7,50.578330601343204,4
038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,50.578330601343204,4
03587466207e0ff2787d23f5567ab666436f04fc0df7c996b69701b7e77900993e,50.578330601343204,4
03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,50.578330601343204,4
032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,50.578330601343204,4
032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,50.578330601343204,4
02c58cabc78496cb847adbe4af654b2b0b94c54aa829840edde7777897a57e9db3,50.578330601343204,4
0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,50.578330601343204,4
027962b0b105025f1c7fc87aa4b618bb847fd38e6d0a583cd1ac4d8d0a2a568891,50.578330601343204,4
02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d,50.578330601343204,4
02a15d043069892b1f93bdf4bf0160447afd61f7f23548bf1c56d92fd9744281e6,50.578330601343204,4
02271f8ad4c3375619689776f1de924550e0cc8a9012dd5baf8303d5e28db8c520,50.578330601343204,4
028b3ba3aa14be49e5096758c2b062114251eafd9a3dec502c64f3f079322672cb,50.578330601343204,4
028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,50.578330601343204,4
027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,50.578330601343204,4
02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,50.578330601343204,4
020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,50.578330601343204,4
02b414e4e29a685b8699152be47a0420fa3c8ab59629d2da2d6c0a95c582636350,50.578330601343204,4
02c39f43c8fbdcac05b62e92b9f144b9719de14f39e6714a6a67f67aa4872c67a7,37.933747951007405,3
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,37.933747951007405,3
0319fec13dcb6df5b6a0cee49e85b4f6c48e5387d62d67858d6d46615b6e683f81,37.933747951007405,3
036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,37.933747951007405,3
037adcc69c3bc426516184dede4078dfa81a0d8131ae95b37d90e68edc89731f41,37.933747951007405,3
03890c9a4fbf518057f43bc0753f60ecf3101b970aaa406d555f170e0e29257317,37.933747951007405,3
03939ff69d65a13c4bb2585042e7eb7e75a7c77289ab5794d1b973721d86c6839c,37.933747951007405,3
024a8228d764091fce2ed67e1a7404f83e38ea3c7cb42030a2789e73cf3b341365,37.933747951007405,3
036403186a467144ea6aaf4d6e42f7544e91a78e0f8ebd8e38bd2054b953d82e3f,37.933747951007405,3
03021c5f5f57322740e4ee6936452add19dc7ea7ccf90635f95119ab82a62ae268,37.933747951007405,3
030043d0a2cfb69d80867094eb030f8abde7a5dc36e1a0faece73e614cf779bde8,37.933747951007405,3
024655b768ef40951b20053a5c4b951606d4d86085d51238f2c67c7dec29c792ca,37.933747951007405,3
02fe9469e1d7da69539e365c9b2a64d277ed5589622cb314dc8b3060f3c55f79e6,37.933747951007405,3
039d510570ab6e65fc8fb1f9ada5b63dc0f703a8d7dbde2fc11fb6f1e5810f6bbb,37.933747951007405,3
0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,37.933747951007405,3
026ab14e3bff403919f6150ef1973e60a6ae855213da9943a83578202c980e2e66,37.933747951007405,3
031c9a7f2243a1aaa88ea00665760cf8e74a4614d9657316b992dc350d624b22d4,37.933747951007405,3
031b3971363f95a2c645c96da138f9eec0a82ec41108d8c1946775e8f0e6638339,37.933747951007405,3
034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,37.933747951007405,3
0279213a94ab9a2077377a4851c740da4b32fd8786d9d070b0454fc15a71e14afe,37.933747951007405,3
032e42afae47fafc446608e34d42c4483179014a49aa409110108cb00617395910,37.933747951007405,3
032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,37.933747951007405,3
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,37.933747951007405,3
033cfe09030dff97391e08cd08c77834efcb44b706bee7ac7d0866b02ed67f356a,37.933747951007405,3
027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61,37.933747951007405,3
034143d1a45cb9bcb912eab97facf4a971098385c4701753d6bc40e52192d0c04f,37.933747951007405,3
0348e881b4474d71c1f0825f54e3d99e487ece8a41f3fbf1c4de469833ab27206c,37.933747951007405,3
034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,37.933747951007405,3
02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,37.933747951007405,3
02c68169a28016de14cb59bf33983f18dbdb030601baef508105c7fde8d0d85159,37.933747951007405,3
028556f65ac00347b2fe28fe9097754596dc4fe1364d693dc3a9be3dccabec3240,37.933747951007405,3
026ba4fea7ba82e578ce294bd168daa25f7950db0409c15145036f25c905ccfd9a,37.933747951007405,3
0320f42d91c643b5a541758e4ecf4ad1d7f25b04ae149755adee8cd79fa9fbdfe3,37.933747951007405,3
0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,37.933747951007405,3
02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,37.933747951007405,3
026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,37.933747951007405,3
028c1f8d907879ee8691ddab3547e93c5ec2098cc0f38cc39c4ee989cb3a10ae71,37.933747951007405,3
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,37.933747951007405,3
0398212beaa280eabc2223dcacf248496c59195fea23a7684888cb948baa9f38e6,37.933747951007405,3
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,37.933747951007405,3
02df6d3454bc4c0cdd9b6e5f04451f53c48d22300d3066cf4a8fb49effd025c0af,37.933747951007405,3
